adm2_merge_key,year,month,sex,cyclone_exposure_1month,deaths,population
Bohol,2018,9,Male,0,383,27968.108695652172
Bohol,2018,10,Female,0,340,27419.63043478261
Bohol,2018,10,Male,0,476,27516.14893617021
Bohol,2018,11,Female,0,350,28107.311111111114
Bohol,2018,11,Male,0,469,27516.14893617021
Bohol,2018,12,Female,0,385,27516.14893617021
Bohol,2018,12,Male,0,465,27516.14893617021
Bohol,2019,1,Female,0,351,28663.818181818184
Bohol,2019,1,Male,0,497,27516.14893617021
Bohol,2019,2,Female,0,316,27968.108695652172
Bohol,2019,2,Male,0,402,28356.355555555558
Bohol,2019,3,Female,0,357,27516.14893617021
Bohol,2019,3,Male,0,460,27516.14893617021
Bohol,2019,4,Female,0,355,28153.422222222216
Bohol,2019,4,Male,0,367,29109.76744186047
Bohol,2019,5,Female,0,339,29055.39534883721
Bohol,2019,5,Male,0,474,27924.239130434784
Bohol,2019,6,Female,0,360,27516.14893617021
Bohol,2019,6,Male,0,441,27751.478260869564
Bohol,2019,7,Female,0,296,28692.69767441861
Bohol,2019,7,Male,0,388,27924.239130434784
Bohol,2019,8,Female,0,292,28098.295454545452
Bohol,2019,8,Male,0,441,28159.777777777774
Bohol,2019,9,Female,0,305,28316.44444444445
Bohol,2019,9,Male,0,404,28486.340909090904
Bohol,2019,10,Female,0,349,28169.348837209305
Bohol,2019,10,Male,0,419,28223.36363636364
Bohol,2019,11,Female,0,361,28307.866666666665
Bohol,2019,11,Male,0,461,27924.239130434784
Bohol,2019,12,Female,0,377,27516.14893617021
Bohol,2019,12,Male,0,468,27745.760869565216
Bohol,2020,1,Female,0,380,29216.404255319147
Bohol,2020,1,Male,0,427,29769.26666666667
Bohol,2020,2,Female,0,303,30331.022727272724
Bohol,2020,2,Male,0,349,29931.88888888889
Bohol,2020,3,Female,0,317,30089.44444444445
Bohol,2020,3,Male,0,385,29216.404255319147
Bohol,2020,4,Female,0,284,29216.404255319147
Bohol,2020,4,Male,0,341,29645.478260869564
Bohol,2020,5,Female,0,318,29216.404255319147
Bohol,2020,5,Male,0,365,29874.133333333335
Bohol,2020,6,Female,0,311,29216.404255319147
Bohol,2020,6,Male,0,389,29964.666666666668
Bohol,2020,7,Female,0,314,30075.09302325581
Bohol,2020,7,Male,0,415,29645.478260869564
Bohol,2020,8,Female,0,329,30456.27272727272
Bohol,2020,8,Male,0,453,29636.13043478261
Bohol,2020,9,Female,0,335,29879.28888888889
Bohol,2020,9,Male,0,372,30111.533333333336
Bohol,2020,10,Female,0,335,30084.066666666666
Bohol,2020,10,Male,0,429,29411.43478260869
Bohol,2020,11,Female,0,334,29550.565217391308
Bohol,2020,11,Male,0,370,29636.13043478261
Bohol,2020,12,Female,0,358,29284.260869565216
Bohol,2020,12,Male,0,442,29216.404255319147
Bohol,2021,1,Female,0,328,29216.404255319147
Bohol,2021,1,Male,0,433,29604.239130434784
Bohol,2021,2,Female,0,346,29216.404255319147
Bohol,2021,2,Male,0,392,29216.404255319147
Bohol,2021,3,Female,0,382,30022.71111111111
Bohol,2021,3,Male,0,436,29216.404255319147
Bohol,2021,4,Female,0,318,29701.41304347826
Bohol,2021,4,Male,0,452,29527.869565217392
Bohol,2021,5,Female,0,403,29623.377777777772
Bohol,2021,5,Male,0,503,29216.404255319147
Bohol,2021,6,Female,0,473,29216.404255319147
Bohol,2021,6,Male,0,515,29216.404255319147
Bohol,2021,7,Female,0,480,29990.11111111111
Bohol,2021,7,Male,0,568,29216.404255319147
Bohol,2021,8,Female,0,524,29216.404255319147
Bohol,2021,8,Male,0,641,29216.404255319147
Bohol,2021,9,Female,0,718,29216.404255319147
Bohol,2021,9,Male,0,852,29216.404255319147
Bohol,2021,10,Female,0,531,29216.404255319147
Bohol,2021,10,Male,0,665,29216.404255319147
Bohol,2021,11,Female,0,374,29550.565217391308
Bohol,2021,11,Male,0,460,29645.478260869564
Bohol,2021,12,Female,1,432,29216.404255319147
Bohol,2021,12,Male,1,519,29604.239130434784
Bohol,2022,1,Female,0,482,29216.404255319147
Bohol,2022,1,Male,0,607,29216.404255319147
Bohol,2022,2,Female,0,410,29216.404255319147
Bohol,2022,2,Male,0,515,29216.404255319147
Bohol,2022,3,Female,0,367,30570.681818181816
Bohol,2022,3,Male,0,496,29216.404255319147
Bohol,2022,4,Female,1,369,30089.44444444445
Bohol,2022,4,Male,1,471,29909.8
Bohol,2022,5,Female,0,409,29216.404255319147
Bohol,2022,5,Male,0,467,29216.404255319147
Bohol,2022,6,Female,0,377,29585.45652173913
Bohol,2022,6,Male,0,440,29604.239130434784
Bohol,2022,7,Female,0,450,29216.404255319147
Bohol,2022,7,Male,0,500,29419.5
Bohol,2022,8,Female,0,447,29216.404255319147
Bohol,2022,8,Male,0,531,29216.404255319147
Bohol,2022,9,Female,0,373,29216.404255319147
Bohol,2022,9,Male,0,444,29636.13043478261
Bohol,2022,10,Female,0,386,29216.404255319147
Bohol,2022,10,Male,0,417,30141.244444444445
Bohol,2022,11,Female,0,316,30089.44444444445
Bohol,2022,11,Male,0,435,29216.404255319147
Bohol,2022,12,Female,0,358,29701.41304347826
Bohol,2022,12,Male,0,462,29216.404255319147
Bukidnon,2006,1,Female,0,112,62737.42105263158
Bukidnon,2006,1,Male,0,187,61208.3
Bukidnon,2006,2,Female,0,69,65743.8125
Bukidnon,2006,2,Male,0,168,63610.15789473684
Bukidnon,2006,3,Female,0,74,61787.31578947369
Bukidnon,2006,3,Male,0,192,62560.3
Bukidnon,2006,4,Female,0,97,62678.555555555555
Bukidnon,2006,4,Male,0,170,62560.3
Bukidnon,2006,5,Female,0,103,68154.8125
Bukidnon,2006,5,Male,0,162,60322.142857142855
Bukidnon,2006,6,Female,0,93,67026.86666666667
Bukidnon,2006,6,Male,0,211,59054.181818181816
Bukidnon,2006,7,Female,0,111,66208.64705882352
Bukidnon,2006,7,Male,0,176,60301.142857142855
Bukidnon,2006,8,Female,0,83,66209.375
Bukidnon,2006,8,Male,0,200,59054.181818181816
Bukidnon,2006,9,Female,0,108,60852.31578947369
Bukidnon,2006,9,Male,0,174,59509.71428571428
Bukidnon,2006,10,Female,0,118,62560.3
Bukidnon,2006,10,Male,0,214,59054.181818181816
Bukidnon,2006,11,Female,0,88,61513.22222222222
Bukidnon,2006,11,Male,0,187,59475.4761904762
Bukidnon,2006,12,Female,0,112,63971.16666666667
Bukidnon,2006,12,Male,0,216,60301.142857142855
Bukidnon,2007,1,Female,0,112,62127.5
Bukidnon,2007,1,Male,0,188,60301.142857142855
Bukidnon,2007,2,Female,0,94,60301.142857142855
Bukidnon,2007,2,Male,0,173,59054.181818181816
Bukidnon,2007,3,Female,0,106,64866.82352941176
Bukidnon,2007,3,Male,0,164,59054.181818181816
Bukidnon,2007,4,Female,0,107,61305.25
Bukidnon,2007,4,Male,0,164,62560.3
Bukidnon,2007,5,Female,0,105,60776.76190476191
Bukidnon,2007,5,Male,0,190,59054.181818181816
Bukidnon,2007,6,Female,0,109,63469.47058823529
Bukidnon,2007,6,Male,0,187,60301.142857142855
Bukidnon,2007,7,Female,0,100,62758.42105263158
Bukidnon,2007,7,Male,0,184,60301.142857142855
Bukidnon,2007,8,Female,0,101,65401.82352941177
Bukidnon,2007,8,Male,0,202,59509.71428571428
Bukidnon,2007,9,Female,0,117,59607.78947368421
Bukidnon,2007,9,Male,0,194,60322.142857142855
Bukidnon,2007,10,Female,0,109,62454.16666666667
Bukidnon,2007,10,Male,0,180,61208.3
Bukidnon,2007,11,Female,0,100,64926.72222222222
Bukidnon,2007,11,Male,0,163,59054.181818181816
Bukidnon,2007,12,Female,0,109,65514.22222222222
Bukidnon,2007,12,Male,0,208,59054.181818181816
Bukidnon,2008,1,Female,0,119,60459.45
Bukidnon,2008,1,Male,0,194,59054.181818181816
Bukidnon,2008,2,Female,0,100,62903.94736842105
Bukidnon,2008,2,Male,0,202,60897.4
Bukidnon,2008,3,Female,0,111,64379.055555555555
Bukidnon,2008,3,Male,0,203,59054.181818181816
Bukidnon,2008,4,Female,0,118,62097.89473684211
Bukidnon,2008,4,Male,0,196,59054.181818181816
Bukidnon,2008,5,Female,0,119,61830.26315789473
Bukidnon,2008,5,Male,0,204,60797.33333333333
Bukidnon,2008,6,Female,0,111,61376.85
Bukidnon,2008,6,Male,0,199,59054.181818181816
Bukidnon,2008,7,Female,0,118,63285.84210526316
Bukidnon,2008,7,Male,0,202,59054.181818181816
Bukidnon,2008,8,Female,0,139,61208.3
Bukidnon,2008,8,Male,0,208,59509.71428571428
Bukidnon,2008,9,Female,0,132,62194.25
Bukidnon,2008,9,Male,0,188,59054.181818181816
Bukidnon,2008,10,Female,0,126,65379.625
Bukidnon,2008,10,Male,0,207,59054.181818181816
Bukidnon,2008,11,Female,0,139,59509.71428571428
Bukidnon,2008,11,Male,0,200,59054.181818181816
Bukidnon,2008,12,Female,0,122,64100.31578947369
Bukidnon,2008,12,Male,0,195,60650.19047619047
Bukidnon,2009,1,Female,0,144,60354.09523809524
Bukidnon,2009,1,Male,0,245,59054.181818181816
Bukidnon,2009,2,Female,0,109,58669.95238095238
Bukidnon,2009,2,Male,0,239,59509.71428571428
Bukidnon,2009,3,Female,0,132,65232.72222222222
Bukidnon,2009,3,Male,0,228,59054.181818181816
Bukidnon,2009,4,Female,0,148,61362.8
Bukidnon,2009,4,Male,0,185,59054.181818181816
Bukidnon,2009,5,Female,0,120,64489.44444444445
Bukidnon,2009,5,Male,0,237,59054.181818181816
Bukidnon,2009,6,Female,0,123,59054.181818181816
Bukidnon,2009,6,Male,0,254,59054.181818181816
Bukidnon,2009,7,Female,0,135,61341.2
Bukidnon,2009,7,Male,0,256,59054.181818181816
Bukidnon,2009,8,Female,0,156,59790.71428571428
Bukidnon,2009,8,Male,0,259,60797.33333333333
Bukidnon,2009,9,Female,0,132,62193.8
Bukidnon,2009,9,Male,0,265,59054.181818181816
Bukidnon,2009,10,Female,0,136,65897.22222222222
Bukidnon,2009,10,Male,0,262,59054.181818181816
Bukidnon,2009,11,Female,0,135,60776.76190476191
Bukidnon,2009,11,Male,0,207,59054.181818181816
Bukidnon,2009,12,Female,0,146,64123.52631578948
Bukidnon,2009,12,Male,0,229,60644
Bukidnon,2010,1,Female,0,149,64578.5
Bukidnon,2010,1,Male,0,256,59054.181818181816
Bukidnon,2010,2,Female,0,124,60776.76190476191
Bukidnon,2010,2,Male,0,210,59054.181818181816
Bukidnon,2010,3,Female,0,146,60644
Bukidnon,2010,3,Male,0,255,59054.181818181816
Bukidnon,2010,4,Female,0,137,59990.428571428565
Bukidnon,2010,4,Male,0,221,59054.181818181816
Bukidnon,2010,5,Female,0,158,64641.89473684211
Bukidnon,2010,5,Male,0,243,59054.181818181816
Bukidnon,2010,6,Female,0,147,63796.26315789473
Bukidnon,2010,6,Male,0,225,60650.19047619047
Bukidnon,2010,7,Female,0,137,59509.71428571428
Bukidnon,2010,7,Male,0,235,59054.181818181816
Bukidnon,2010,8,Female,0,135,61663.31578947369
Bukidnon,2010,8,Male,0,251,59054.181818181816
Bukidnon,2010,9,Female,0,166,60650.19047619047
Bukidnon,2010,9,Male,0,228,60322.142857142855
Bukidnon,2010,10,Female,0,131,62323.77777777778
Bukidnon,2010,10,Male,0,255,62215.84999999999
Bukidnon,2010,11,Female,0,133,62511.05555555555
Bukidnon,2010,11,Male,0,241,62706.42105263159
Bukidnon,2010,12,Female,0,128,63773.05263157895
Bukidnon,2010,12,Male,0,248,61376.85
Bukidnon,2011,1,Female,0,168,60301.142857142855
Bukidnon,2011,1,Male,0,250,59054.181818181816
Bukidnon,2011,2,Female,0,157,59475.4761904762
Bukidnon,2011,2,Male,0,224,60797.33333333333
Bukidnon,2011,3,Female,0,166,59054.181818181816
Bukidnon,2011,3,Male,0,258,59054.181818181816
Bukidnon,2011,4,Female,0,144,60326.55
Bukidnon,2011,4,Male,0,243,59054.181818181816
Bukidnon,2011,5,Female,0,156,59790.71428571428
Bukidnon,2011,5,Male,0,236,59054.181818181816
Bukidnon,2011,6,Female,0,149,60863.84999999999
Bukidnon,2011,6,Male,0,218,60650.19047619047
Bukidnon,2011,7,Female,0,176,59054.181818181816
Bukidnon,2011,7,Male,0,268,60322.142857142855
Bukidnon,2011,8,Female,0,166,59054.181818181816
Bukidnon,2011,8,Male,0,269,59054.181818181816
Bukidnon,2011,9,Female,0,183,60776.76190476191
Bukidnon,2011,9,Male,0,239,61172.35
Bukidnon,2011,10,Female,0,191,59054.181818181816
Bukidnon,2011,10,Male,0,277,59054.181818181816
Bukidnon,2011,11,Female,0,189,59790.71428571428
Bukidnon,2011,11,Male,0,257,59054.181818181816
Bukidnon,2011,12,Female,0,190,62399.3
Bukidnon,2011,12,Male,0,292,59054.181818181816
Bukidnon,2012,1,Female,0,172,59054.181818181816
Bukidnon,2012,1,Male,0,294,59054.181818181816
Bukidnon,2012,2,Female,0,187,62532.2
Bukidnon,2012,2,Male,0,242,59054.181818181816
Bukidnon,2012,3,Female,0,167,61201.8
Bukidnon,2012,3,Male,0,265,59054.181818181816
Bukidnon,2012,4,Female,0,143,60776.76190476191
Bukidnon,2012,4,Male,0,283,61208.3
Bukidnon,2012,5,Female,0,191,64912.11111111111
Bukidnon,2012,5,Male,0,255,59054.181818181816
Bukidnon,2012,6,Female,0,174,60644
Bukidnon,2012,6,Male,0,277,59054.181818181816
Bukidnon,2012,7,Female,0,189,59054.181818181816
Bukidnon,2012,7,Male,0,252,59054.181818181816
Bukidnon,2012,8,Female,0,186,59054.181818181816
Bukidnon,2012,8,Male,0,286,59054.181818181816
Bukidnon,2012,9,Female,0,179,60301.142857142855
Bukidnon,2012,9,Male,0,282,59054.181818181816
Bukidnon,2012,10,Female,0,180,59990.428571428565
Bukidnon,2012,10,Male,0,293,59054.181818181816
Bukidnon,2012,11,Female,0,177,59054.181818181816
Bukidnon,2012,11,Male,0,287,59054.181818181816
Bukidnon,2012,12,Female,1,187,59790.71428571428
Bukidnon,2012,12,Male,1,302,59054.181818181816
Bukidnon,2013,1,Female,1,228,59054.181818181816
Bukidnon,2013,1,Male,1,287,59054.181818181816
Bukidnon,2013,2,Female,0,184,60644
Bukidnon,2013,2,Male,0,289,59054.181818181816
Bukidnon,2013,3,Female,0,179,59054.181818181816
Bukidnon,2013,3,Male,0,262,62693.2
Bukidnon,2013,4,Female,0,145,59054.181818181816
Bukidnon,2013,4,Male,0,261,59054.181818181816
Bukidnon,2013,5,Female,0,205,59054.181818181816
Bukidnon,2013,5,Male,0,251,59054.181818181816
Bukidnon,2013,6,Female,0,180,60776.76190476191
Bukidnon,2013,6,Male,0,254,59054.181818181816
Bukidnon,2013,7,Female,0,195,59054.181818181816
Bukidnon,2013,7,Male,0,273,59054.181818181816
Bukidnon,2013,8,Female,0,204,59054.181818181816
Bukidnon,2013,8,Male,0,305,59054.181818181816
Bukidnon,2013,9,Female,0,165,59054.181818181816
Bukidnon,2013,9,Male,0,270,60776.76190476191
Bukidnon,2013,10,Female,0,167,60301.142857142855
Bukidnon,2013,10,Male,0,275,59054.181818181816
Bukidnon,2013,11,Female,0,197,60650.19047619047
Bukidnon,2013,11,Male,0,264,59054.181818181816
Bukidnon,2013,12,Female,0,171,59509.71428571428
Bukidnon,2013,12,Male,0,301,59543.66666666667
Bukidnon,2014,1,Female,0,214,60650.19047619047
Bukidnon,2014,1,Male,0,302,59054.181818181816
Bukidnon,2014,2,Female,0,171,60650.19047619047
Bukidnon,2014,2,Male,0,283,59054.181818181816
Bukidnon,2014,3,Female,0,180,60354.09523809524
Bukidnon,2014,3,Male,0,266,59054.181818181816
Bukidnon,2014,4,Female,0,177,61208.3
Bukidnon,2014,4,Male,0,225,60650.19047619047
Bukidnon,2014,5,Female,0,205,60650.19047619047
Bukidnon,2014,5,Male,0,241,60863.84999999999
Bukidnon,2014,6,Female,0,161,60899.5
Bukidnon,2014,6,Male,0,251,59054.181818181816
Bukidnon,2014,7,Female,0,191,60322.142857142855
Bukidnon,2014,7,Male,0,274,59054.181818181816
Bukidnon,2014,8,Female,0,210,59054.181818181816
Bukidnon,2014,8,Male,0,317,59054.181818181816
Bukidnon,2014,9,Female,0,190,60644
Bukidnon,2014,9,Male,0,264,60322.142857142855
Bukidnon,2014,10,Female,0,217,60797.33333333333
Bukidnon,2014,10,Male,0,301,59054.181818181816
Bukidnon,2014,11,Female,0,197,59790.71428571428
Bukidnon,2014,11,Male,0,305,60644
Bukidnon,2014,12,Female,0,190,60650.19047619047
Bukidnon,2014,12,Male,0,326,59054.181818181816
Bukidnon,2015,1,Female,0,205,65948.76190476191
Bukidnon,2015,1,Male,0,354,64328.454545454544
Bukidnon,2015,2,Female,0,194,64328.454545454544
Bukidnon,2015,2,Male,0,281,64328.454545454544
Bukidnon,2015,3,Female,0,220,66227.28571428571
Bukidnon,2015,3,Male,0,293,64328.454545454544
Bukidnon,2015,4,Female,0,183,64450
Bukidnon,2015,4,Male,0,272,64328.454545454544
Bukidnon,2015,5,Female,0,195,66262.04761904762
Bukidnon,2015,5,Male,0,292,64328.454545454544
Bukidnon,2015,6,Female,0,196,64998.380952380954
Bukidnon,2015,6,Male,0,282,64328.454545454544
Bukidnon,2015,7,Female,0,202,64328.454545454544
Bukidnon,2015,7,Male,0,329,64328.454545454544
Bukidnon,2015,8,Female,0,204,64328.454545454544
Bukidnon,2015,8,Male,0,308,64328.454545454544
Bukidnon,2015,9,Female,0,193,65948.76190476191
Bukidnon,2015,9,Male,0,311,64328.454545454544
Bukidnon,2015,10,Female,0,221,64328.454545454544
Bukidnon,2015,10,Male,0,307,64328.454545454544
Bukidnon,2015,11,Female,0,184,65410.71428571428
Bukidnon,2015,11,Male,0,285,64328.454545454544
Bukidnon,2015,12,Female,0,189,65783.23809523809
Bukidnon,2015,12,Male,0,312,64328.454545454544
Bukidnon,2016,1,Female,0,201,65756.66666666667
Bukidnon,2016,1,Male,0,304,67529.4
Bukidnon,2016,2,Female,0,175,64980.65
Bukidnon,2016,2,Male,0,282,64328.454545454544
Bukidnon,2016,3,Female,0,191,70147.94736842105
Bukidnon,2016,3,Male,0,319,64328.454545454544
Bukidnon,2016,4,Female,0,177,66074.57142857143
Bukidnon,2016,4,Male,0,308,66262.04761904762
Bukidnon,2016,5,Female,0,213,64718.4761904762
Bukidnon,2016,5,Male,0,311,64328.454545454544
Bukidnon,2016,6,Female,0,206,64998.380952380954
Bukidnon,2016,6,Male,0,283,66227.28571428571
Bukidnon,2016,7,Female,0,206,65756.66666666667
Bukidnon,2016,7,Male,0,299,66262.04761904762
Bukidnon,2016,8,Female,0,211,64328.454545454544
Bukidnon,2016,8,Male,0,327,65948.76190476191
Bukidnon,2016,9,Female,0,236,66227.28571428571
Bukidnon,2016,9,Male,0,342,64328.454545454544
Bukidnon,2016,10,Female,0,264,64328.454545454544
Bukidnon,2016,10,Male,0,348,66227.28571428571
Bukidnon,2016,11,Female,0,208,65756.66666666667
Bukidnon,2016,11,Male,0,355,64328.454545454544
Bukidnon,2016,12,Female,0,229,66227.28571428571
Bukidnon,2016,12,Male,0,327,65948.76190476191
Bukidnon,2017,1,Female,0,233,64328.454545454544
Bukidnon,2017,1,Male,0,359,64328.454545454544
Bukidnon,2017,2,Female,0,181,64328.454545454544
Bukidnon,2017,2,Male,0,324,64328.454545454544
Bukidnon,2017,3,Female,0,189,64328.454545454544
Bukidnon,2017,3,Male,0,305,66074.57142857143
Bukidnon,2017,4,Female,0,213,64328.454545454544
Bukidnon,2017,4,Male,0,281,65948.76190476191
Bukidnon,2017,5,Female,0,199,66227.28571428571
Bukidnon,2017,5,Male,0,320,64328.454545454544
Bukidnon,2017,6,Female,0,199,66074.57142857143
Bukidnon,2017,6,Male,0,317,64328.454545454544
Bukidnon,2017,7,Female,0,199,64328.454545454544
Bukidnon,2017,7,Male,0,297,64328.454545454544
Bukidnon,2017,8,Female,0,227,64328.454545454544
Bukidnon,2017,8,Male,0,337,64328.454545454544
Bukidnon,2017,9,Female,0,236,64328.454545454544
Bukidnon,2017,9,Male,0,325,64328.454545454544
Bukidnon,2017,10,Female,0,233,66227.28571428571
Bukidnon,2017,10,Male,0,372,64328.454545454544
Bukidnon,2017,11,Female,0,205,66262.04761904762
Bukidnon,2017,11,Male,0,353,64328.454545454544
Bukidnon,2017,12,Female,1,218,64328.454545454544
Bukidnon,2017,12,Male,1,319,64328.454545454544
Bukidnon,2018,1,Female,1,242,64328.454545454544
Bukidnon,2018,1,Male,1,379,64328.454545454544
Bukidnon,2018,2,Female,0,208,64328.454545454544
Bukidnon,2018,2,Male,0,299,64328.454545454544
Bukidnon,2018,3,Female,0,195,66227.28571428571
Bukidnon,2018,3,Male,0,317,65948.76190476191
Bukidnon,2018,4,Female,0,184,64328.454545454544
Bukidnon,2018,4,Male,0,306,64328.454545454544
Bukidnon,2018,5,Female,0,206,67849.75
Bukidnon,2018,5,Male,0,310,64328.454545454544
Bukidnon,2018,6,Female,0,208,67557.3
Bukidnon,2018,6,Male,0,294,64328.454545454544
Bukidnon,2018,7,Female,0,221,64328.454545454544
Bukidnon,2018,7,Male,0,292,64328.454545454544
Bukidnon,2018,8,Female,0,243,65783.23809523809
Bukidnon,2018,8,Male,0,355,64328.454545454544
Bukidnon,2018,9,Female,0,244,64328.454545454544
Bukidnon,2018,9,Male,0,377,64328.454545454544
Bukidnon,2018,10,Female,0,225,64328.454545454544
Bukidnon,2018,10,Male,0,350,64328.454545454544
Bukidnon,2018,11,Female,0,244,64328.454545454544
Bukidnon,2018,11,Male,0,376,64328.454545454544
Bukidnon,2018,12,Female,0,227,64328.454545454544
Bukidnon,2018,12,Male,0,362,65772.80952380953
Bukidnon,2019,1,Female,0,262,64328.454545454544
Bukidnon,2019,1,Male,0,363,65948.76190476191
Bukidnon,2019,2,Female,0,207,68060.05
Bukidnon,2019,2,Male,0,338,64328.454545454544
Bukidnon,2019,3,Female,0,251,64328.454545454544
Bukidnon,2019,3,Male,0,342,64328.454545454544
Bukidnon,2019,4,Female,0,209,64328.454545454544
Bukidnon,2019,4,Male,0,307,66262.04761904762
Bukidnon,2019,5,Female,0,230,64328.454545454544
Bukidnon,2019,5,Male,0,337,64328.454545454544
Bukidnon,2019,6,Female,0,203,67863.2
Bukidnon,2019,6,Male,0,293,69991.8947368421
Bukidnon,2019,7,Female,0,204,66262.04761904762
Bukidnon,2019,7,Male,0,336,64328.454545454544
Bukidnon,2019,8,Female,0,241,65948.76190476191
Bukidnon,2019,8,Male,0,318,64328.454545454544
Bukidnon,2019,9,Female,0,221,64328.454545454544
Bukidnon,2019,9,Male,0,372,64328.454545454544
Bukidnon,2019,10,Female,0,236,64328.454545454544
Bukidnon,2019,10,Male,0,379,64328.454545454544
Bukidnon,2019,11,Female,0,245,64328.454545454544
Bukidnon,2019,11,Male,0,417,64328.454545454544
Bukidnon,2019,12,Female,0,254,64328.454545454544
Bukidnon,2019,12,Male,0,387,65948.76190476191
Bukidnon,2020,1,Female,0,257,70059.45454545454
Bukidnon,2020,1,Male,0,423,70059.45454545454
Bukidnon,2020,2,Female,0,186,72153.90476190476
Bukidnon,2020,2,Male,0,252,71523.14285714286
Bukidnon,2020,3,Female,0,40,78597.33333333334
Bukidnon,2020,3,Male,0,63,74427.1052631579
Bukidnon,2020,4,Female,0,203,70254
Bukidnon,2020,4,Male,0,302,70059.45454545454
Bukidnon,2020,5,Female,0,231,70059.45454545454
Bukidnon,2020,5,Male,0,335,71523.14285714286
Bukidnon,2020,6,Female,0,248,70059.45454545454
Bukidnon,2020,6,Male,0,342,70059.45454545454
Bukidnon,2020,7,Female,0,233,70059.45454545454
Bukidnon,2020,7,Male,0,337,70059.45454545454
Bukidnon,2020,8,Female,0,236,70059.45454545454
Bukidnon,2020,8,Male,0,384,70059.45454545454
Bukidnon,2020,9,Female,0,303,70059.45454545454
Bukidnon,2020,9,Male,0,362,70059.45454545454
Bukidnon,2020,10,Female,0,239,70059.45454545454
Bukidnon,2020,10,Male,0,395,70059.45454545454
Bukidnon,2020,11,Female,0,253,70059.45454545454
Bukidnon,2020,11,Male,0,370,70059.45454545454
Bukidnon,2020,12,Female,0,248,72153.90476190476
Bukidnon,2020,12,Male,0,416,70059.45454545454
Bukidnon,2021,1,Female,0,287,71667.71428571429
Bukidnon,2021,1,Male,0,430,70059.45454545454
Bukidnon,2021,2,Female,0,279,70059.45454545454
Bukidnon,2021,2,Male,0,430,70059.45454545454
Bukidnon,2021,3,Female,0,302,70059.45454545454
Bukidnon,2021,3,Male,0,448,70059.45454545454
Bukidnon,2021,4,Female,0,246,70059.45454545454
Bukidnon,2021,4,Male,0,393,70059.45454545454
Bukidnon,2021,5,Female,0,313,74251.8
Bukidnon,2021,5,Male,0,452,70059.45454545454
Bukidnon,2021,6,Female,0,353,70059.45454545454
Bukidnon,2021,6,Male,0,508,70059.45454545454
Bukidnon,2021,7,Female,0,412,70059.45454545454
Bukidnon,2021,7,Male,0,582,70059.45454545454
Bukidnon,2021,8,Female,0,782,70059.45454545454
Bukidnon,2021,8,Male,0,983,70059.45454545454
Bukidnon,2021,9,Female,0,728,70059.45454545454
Bukidnon,2021,9,Male,0,965,70059.45454545454
Bukidnon,2021,10,Female,0,374,70059.45454545454
Bukidnon,2021,10,Male,0,433,70059.45454545454
Bukidnon,2021,11,Female,0,318,70059.45454545454
Bukidnon,2021,11,Male,0,479,70059.45454545454
Bukidnon,2021,12,Female,0,333,70059.45454545454
Bukidnon,2021,12,Male,0,469,70059.45454545454
Bukidnon,2022,1,Female,0,342,71523.14285714286
Bukidnon,2022,1,Male,0,484,70059.45454545454
Bukidnon,2022,2,Female,0,315,70059.45454545454
Bukidnon,2022,2,Male,0,446,70059.45454545454
Bukidnon,2022,3,Female,0,265,70059.45454545454
Bukidnon,2022,3,Male,0,421,70059.45454545454
Bukidnon,2022,4,Female,0,242,71989.38095238095
Bukidnon,2022,4,Male,0,356,70059.45454545454
Bukidnon,2022,5,Female,0,282,70059.45454545454
Bukidnon,2022,5,Male,0,366,70059.45454545454
Bukidnon,2022,6,Female,0,255,71789.19047619047
Bukidnon,2022,6,Male,0,372,70059.45454545454
Bukidnon,2022,7,Female,0,266,70059.45454545454
Bukidnon,2022,7,Male,0,380,70059.45454545454
Bukidnon,2022,8,Female,0,301,70059.45454545454
Bukidnon,2022,8,Male,0,450,70059.45454545454
Bukidnon,2022,9,Female,0,295,70059.45454545454
Bukidnon,2022,9,Male,0,444,70059.45454545454
Bukidnon,2022,10,Female,0,325,70059.45454545454
Bukidnon,2022,10,Male,0,413,70059.45454545454
Bukidnon,2022,11,Female,0,287,72153.90476190476
Bukidnon,2022,11,Male,0,462,70059.45454545454
Bukidnon,2022,12,Female,0,320,70059.45454545454
Bukidnon,2022,12,Male,0,427,70059.45454545454
Bulacan,2006,1,Female,0,452,121851.375
Bulacan,2006,1,Male,0,665,121851.375
Bulacan,2006,2,Female,0,420,126285
Bulacan,2006,2,Male,0,558,121851.375
Bulacan,2006,3,Female,0,440,121851.375
Bulacan,2006,3,Male,0,589,121851.375
Bulacan,2006,4,Female,0,476,126285
Bulacan,2006,4,Male,0,631,121851.375
Bulacan,2006,5,Female,0,461,126285
Bulacan,2006,5,Male,0,634,121851.375
Bulacan,2006,6,Female,0,444,121851.375
Bulacan,2006,6,Male,0,563,121851.375
Bulacan,2006,7,Female,0,487,126285
Bulacan,2006,7,Male,0,689,121851.375
Bulacan,2006,8,Female,0,514,121851.375
Bulacan,2006,8,Male,0,681,121851.375
Bulacan,2006,9,Female,1,505,126285
Bulacan,2006,9,Male,1,677,121851.375
Bulacan,2006,10,Female,1,553,121851.375
Bulacan,2006,10,Male,1,700,121851.375
Bulacan,2006,11,Female,1,488,121851.375
Bulacan,2006,11,Male,1,637,126285
Bulacan,2006,12,Female,1,447,121851.375
