...1,ADM2_id,date_time_max_wind,vmax_sust,vmax_gust,sust_dur,gust_dur,sid,storm_id,usa_atcf_id,vmax_sust_knots,cyclone_category,year,month,day,adm2_name,adm2_merge_key
27859,2640588B80128813909947,2009-11-24T07:30:00Z,0.45471609282262,0.677526978305704,0,0,2009324N06129,Unnamed-2009,WP272009,0.8838953298723217,Below Tropical Storm,2009,11,24,Tarlac,Tarlac
27860,2640588B18152609363823,2009-11-23T17:30:00Z,0.479309124178636,0.714170595026168,0,0,2009324N06129,Unnamed-2009,WP272009,0.9317002479433999,Below Tropical Storm,2009,11,23,Tawi-Tawi,Tawi-Tawi
27861,2640588B17055181338626,2009-11-24T07:45:00Z,0.412135169815854,0.614081403025623,0,0,2009324N06129,Unnamed-2009,WP272009,0.8011248284948497,Below Tropical Storm,2009,11,24,Zambales,Zambales
27862,2640588B39288775379873,2009-11-23T18:00:00Z,1.82535553620947,2.71977974895211,0,0,2009324N06129,Unnamed-2009,WP272009,3.5481991055054163,Below Tropical Storm,2009,11,23,Zamboanga del Norte,Zamboanga del Norte
27863,2640588B82692599034098,2009-11-23T18:00:00Z,2.44900339627353,3.64901506044756,0,0,2009324N06129,Unnamed-2009,WP272009,4.760470761812338,Below Tropical Storm,2009,11,23,Zamboanga del Sur,Zamboanga del Sur
27864,2640588B82865823535715,2009-11-23T18:00:00Z,1.8636703035866,2.77686875234403,0,0,2009324N06129,Unnamed-2009,WP272009,3.6226768829237765,Below Tropical Storm,2009,11,23,Zamboanga Sibugay,Zamboanga Sibugay
27865,2640588B11393510524278,2011-12-17T21:00:00Z,1.12066896749123,1.66979676156194,0,0,2011346N03156,Washi-2011,WP272011,2.1784011657681526,Below Tropical Storm,2011,12,17,Abra,Abra
27866,2640588B29392713909073,2011-12-16T13:00:00Z,17.9990799320598,26.8186290987691,0,0,2011346N03156,Washi-2011,WP272011,34.98733153513512,Tropical Storm / Severe Tropical Storm,2011,12,16,Agusan del Norte,Agusan del Norte
27867,2640588B20221108717018,2011-12-16T12:15:00Z,22.6958676003189,33.8168427244752,60,60,2011346N03156,Washi-2011,WP272011,44.11713527620389,Tropical Storm / Severe Tropical Storm,2011,12,16,Agusan del Sur,Agusan del Sur
27868,2640588B21218366338371,2011-12-17T02:45:00Z,6.68116090092562,9.95492974237917,0,0,2011346N03156,Washi-2011,WP272011,12.987107805655256,Below Tropical Storm,2011,12,17,Aklan,Aklan
27869,2640588B82697045094820,2011-12-16T23:00:00Z,3.24116486790035,4.82933565317151,0,0,2011346N03156,Washi-2011,WP272011,6.300305916819417,Below Tropical Storm,2011,12,16,Albay,Albay
27870,2640588B32523752073662,2011-12-17T03:00:00Z,7.5906243475148,11.310030277797,0,0,2011346N03156,Washi-2011,WP272011,14.754959231673169,Below Tropical Storm,2011,12,17,Antique,Antique
27871,2640588B24165862747597,2011-12-17T21:15:00Z,0.918108513605967,1.36798168527289,0,0,2011346N03156,Washi-2011,WP272011,1.7846560530878228,Below Tropical Storm,2011,12,17,Apayao,Apayao
27872,2640588B82822310999177,2011-12-17T17:30:00Z,1.6648767119136,2.48066630075127,0,0,2011346N03156,Washi-2011,WP272011,3.2362539476861323,Below Tropical Storm,2011,12,17,Aurora,Aurora
27873,2640588B29921835743372,2011-12-17T03:00:00Z,6.20640471677324,9.24754302799213,0,0,2011346N03156,Washi-2011,WP272011,12.064257744652494,Below Tropical Storm,2011,12,17,Basilan,Basilan
27874,2640588B97763445928490,2011-12-17T17:30:00Z,3.0101155683871,4.48507219689678,0,0,2011346N03156,Washi-2011,WP272011,5.85118304645358,Below Tropical Storm,2011,12,17,Bataan,Bataan
27875,2640588B23864872837062,2011-12-17T21:45:00Z,0.535457693430364,0.797831963211242,0,0,2011346N03156,Washi-2011,WP272011,1.0408440827976788,Below Tropical Storm,2011,12,17,Batanes,Batanes
27876,2640588B63294043497895,2011-12-17T17:15:00Z,3.7684875498319,5.61504644924954,0,0,2011346N03156,Washi-2011,WP272011,7.3253368388652405,Below Tropical Storm,2011,12,17,Batangas,Batangas
27877,2640588B49362051778248,2011-12-17T17:30:00Z,1.45478760439325,2.16763353054594,0,0,2011346N03156,Washi-2011,WP272011,2.827874336923775,Below Tropical Storm,2011,12,17,Benguet,Benguet
27878,2640588B24635602844812,2011-12-16T21:00:00Z,5.67615979047632,8.45747808780971,0,0,2011346N03156,Washi-2011,WP272011,11.033546447119491,Below Tropical Storm,2011,12,16,Biliran,Biliran
27879,2640588B19040020708567,2011-12-16T20:30:00Z,11.373264501953,16.9461641079099,0,0,2011346N03156,Washi-2011,WP272011,22.107806469476323,Below Tropical Storm,2011,12,16,Bohol,Bohol
27880,2640588B97736443103823,2011-12-16T15:15:00Z,15.6524509479569,23.3221519124558,0,0,2011346N03156,Washi-2011,WP272011,30.425860250676543,Below Tropical Storm,2011,12,16,Bukidnon,Bukidnon
27881,2640588B70472166839855,2011-12-17T17:30:00Z,2.6957727774487,4.01670143839856,0,0,2011346N03156,Washi-2011,WP272011,5.2401509557158805,Below Tropical Storm,2011,12,17,Bulacan,Bulacan
27882,2640588B33083527354868,2011-12-17T21:15:00Z,0.868339887746687,1.29382643274256,0,0,2011346N03156,Washi-2011,WP272011,1.6879138073975202,Below Tropical Storm,2011,12,17,Cagayan,Cagayan
27883,2640588B74898440822212,2011-12-17T00:00:00Z,2.47645649957984,3.68992018437397,0,0,2011346N03156,Washi-2011,WP272011,4.813835202143276,Below Tropical Storm,2011,12,17,Camarines Norte,Camarines Norte
27884,2640588B57655195310467,2011-12-16T23:30:00Z,2.55594646809433,3.80836023746055,0,0,2011346N03156,Washi-2011,WP272011,4.968350982540483,Below Tropical Storm,2011,12,16,Camarines Sur,Camarines Sur
27885,2640588B70398489528347,2011-12-16T16:30:00Z,16.6162952175875,24.7582798742053,0,0,2011346N03156,Washi-2011,WP272011,32.299419295755285,Below Tropical Storm,2011,12,16,Camiguin,Camiguin
27886,2640588B34459645926333,2011-12-17T02:30:00Z,7.48294862666058,11.1495934537243,0,0,2011346N03156,Washi-2011,WP272011,14.545654858447902,Below Tropical Storm,2011,12,17,Capiz,Capiz
27887,2640588B14186532473464,2011-12-16T22:00:00Z,2.47865118925553,3.69319027199074,0,0,2011346N03156,Washi-2011,WP272011,4.81810132772247,Below Tropical Storm,2011,12,16,Catanduanes,Catanduanes
27888,2640588B43067672764099,2011-12-17T17:30:00Z,3.52275051028448,5.24889826032387,0,0,2011346N03156,Washi-2011,WP272011,6.847663351911383,Below Tropical Storm,2011,12,17,Cavite,Cavite
27889,2640588B97548260432831,2011-12-16T21:15:00Z,9.47519436527109,14.1180396042539,0,0,2011346N03156,Washi-2011,WP272011,18.418261814988554,Below Tropical Storm,2011,12,16,Cebu,Cebu
27890,2640588B50898058307541,2011-12-17T03:15:00Z,6.43122372358574,9.58252334814276,0,0,2011346N03156,Washi-2011,WP272011,12.501269922854904,Below Tropical Storm,2011,12,17,City of Isabela,City of Isabela
27891,2640588B76140513385915,2011-12-16T10:30:00Z,14.7321884421933,21.9509607788681,0,0,2011346N03156,Washi-2011,WP272011,28.637017181473023,Below Tropical Storm,2011,12,16,Compostela Valley,Compostela Valley
27892,2640588B30235147478886,2011-12-16T15:30:00Z,11.2485149194091,16.7602872299196,0,0,2011346N03156,Washi-2011,WP272011,21.865313240944186,Below Tropical Storm,2011,12,16,Cotabato,Cotabato
27893,2640588B312406433782,2011-12-16T16:30:00Z,10.1180735962305,15.0759296583834,0,0,2011346N03156,Washi-2011,WP272011,19.667916179296697,Below Tropical Storm,2011,12,16,Cotabato City,Cotabato City
27894,2640588B4700873759555,2011-12-16T12:00:00Z,14.4735066720299,21.5655249413246,0,0,2011346N03156,Washi-2011,WP272011,28.1341812093586,Below Tropical Storm,2011,12,16,Davao del Norte,Davao del Norte
27895,2640588B9806973652018,2011-12-16T14:00:00Z,11.2454066757473,16.7556559468634,0,0,2011346N03156,Washi-2011,WP272011,21.85927131258463,Below Tropical Storm,2011,12,16,Davao del Sur,Davao del Sur
27896,2640588B86868332888935,2011-12-16T08:45:00Z,7.14951706529772,10.6527804272936,0,0,2011346N03156,Washi-2011,WP272011,13.897517252208319,Below Tropical Storm,2011,12,16,Davao Occidental,Davao Occidental
27897,2640588B31007762864019,2011-12-16T08:45:00Z,14.1724997201313,21.1170245829957,0,0,2011346N03156,Washi-2011,WP272011,27.549071855980028,Below Tropical Storm,2011,12,16,Davao Oriental,Davao Oriental
27898,2640588B17428979589921,2011-12-16T13:15:00Z,9.6228106428859,14.3379878579,0,0,2011346N03156,Washi-2011,WP272011,18.705204240067328,Below Tropical Storm,2011,12,16,Dinagat Islands,Dinagat Islands
27899,2640588B94499067384006,2011-12-16T16:30:00Z,5.59137990839783,8.33115606351276,0,0,2011346N03156,Washi-2011,WP272011,10.868747921140038,Below Tropical Storm,2011,12,16,Eastern Samar,Eastern Samar
27900,2640588B8298467794963,2011-12-17T00:45:00Z,10.0405660193832,14.9604433688809,0,0,2011346N03156,Washi-2011,WP272011,19.51725385111784,Below Tropical Storm,2011,12,17,Guimaras,Guimaras
27901,2640588B2684850326122,2011-12-17T17:30:00Z,1.35702782696205,2.02197146217345,0,0,2011346N03156,Washi-2011,WP272011,2.637844971161911,Below Tropical Storm,2011,12,17,Ifugao,Ifugao
27902,2640588B45258001695711,2011-12-17T21:15:00Z,0.968711809681424,1.44338059642532,0,0,2011346N03156,Washi-2011,WP272011,1.8830207641311392,Below Tropical Storm,2011,12,17,Ilocos Norte,Ilocos Norte
27903,2640588B69318666079956,2011-12-17T21:00:00Z,1.21779893604983,1.81452041471425,0,0,2011346N03156,Washi-2011,WP272011,2.3672062838511017,Below Tropical Storm,2011,12,17,Ilocos Sur,Ilocos Sur
27904,2640588B17162343229623,2011-12-17T01:00:00Z,8.70449888197141,12.9697033341374,0,0,2011346N03156,Washi-2011,WP272011,16.920153106731306,Below Tropical Storm,2011,12,17,Iloilo,Iloilo
27905,2640588B52568839586340,2011-12-17T17:30:00Z,1.16956444353523,1.74265102086749,0,0,2011346N03156,Washi-2011,WP272011,2.2734461479215216,Below Tropical Storm,2011,12,17,Isabela,Isabela
27906,2640588B22535822566030,2011-12-17T20:45:00Z,1.14253662019432,1.70237956408953,0,0,2011346N03156,Washi-2011,WP272011,2.220908383798527,Below Tropical Storm,2011,12,17,Kalinga,Kalinga
27907,2640588B50881283310688,2011-12-17T17:30:00Z,1.48324014424183,2.21002781492033,0,0,2011346N03156,Washi-2011,WP272011,2.8831815219830386,Below Tropical Storm,2011,12,17,La Union,La Union
27908,2640588B29584406601254,2011-12-17T17:00:00Z,3.09917542411531,4.6177713819318,0,0,2011346N03156,Washi-2011,WP272011,6.024301156412305,Below Tropical Storm,2011,12,17,Laguna,Laguna
27909,2640588B52014741175725,2011-12-16T16:30:00Z,13.0379296794798,19.426515222425,0,0,2011346N03156,Washi-2011,WP272011,25.343649228160015,Below Tropical Storm,2011,12,16,Lanao del Norte,Lanao del Norte
27910,2640588B65127685102762,2011-12-16T16:30:00Z,12.8788814401292,19.1895333457926,0,0,2011346N03156,Washi-2011,WP272011,25.034484898580747,Below Tropical Storm,2011,12,16,Lanao del Sur,Lanao del Sur
27911,2640588B34650846802583,2011-12-16T16:30:00Z,6.69276858330379,9.97222518912264,0,0,2011346N03156,Washi-2011,WP272011,13.00967128296924,Below Tropical Storm,2011,12,16,Leyte,Leyte
27912,2640588B76798451045250,2011-12-16T16:15:00Z,8.88903139303303,13.2446567756192,0,0,2011346N03156,Washi-2011,WP272011,17.278854783033324,Below Tropical Storm,2011,12,16,Maguindanao,Maguindanao
27913,2640588B36383122170471,2011-12-17T17:00:00Z,3.44748380945041,5.13675087608111,0,0,2011346N03156,Washi-2011,WP272011,6.701356928162085,Below Tropical Storm,2011,12,17,Marinduque,Marinduque
27914,2640588B67488359993346,2011-12-16T23:30:00Z,4.15764646734758,6.1948932363479,0,0,2011346N03156,Washi-2011,WP272011,8.08179950908892,Below Tropical Storm,2011,12,16,Masbate,Masbate
27915,2640588B78942230860818,2011-12-16T20:30:00Z,13.0552681205867,19.4523494996742,0,0,2011346N03156,Washi-2011,WP272011,25.37735238352125,Below Tropical Storm,2011,12,16,Misamis Occidental,Misamis Occidental
27916,2640588B53733148454792,2011-12-16T16:00:00Z,23.0418121111929,34.3323000456773,150,150,2011346N03156,Washi-2011,WP272011,44.78959605422121,Tropical Storm / Severe Tropical Storm,2011,12,16,Misamis Oriental,Misamis Oriental
27917,2640588B69436428808540,2011-12-17T17:30:00Z,1.26372786617148,1.88295452059551,0,0,2011346N03156,Washi-2011,WP272011,2.4564847753787697,Below Tropical Storm,2011,12,17,Mountain Province,Mountain Province
27918,2640588B65314213268917,2011-12-17T17:30:00Z,2.90518588667601,4.32872697114726,0,0,2011346N03156,Washi-2011,WP272011,5.647216533956295,Below Tropical Storm,2011,12,17,"NCR, City of Manila, First District","NCR, City of Manila, First District"
27919,2640588B20861121251971,2011-12-17T17:30:00Z,3.01731445164707,4.49579853295413,0,0,2011346N03156,Washi-2011,WP272011,5.86517652368964,Below Tropical Storm,2011,12,17,"NCR, Fourth District","NCR, Fourth District"
27920,2640588B12869096786612,2011-12-17T17:30:00Z,2.81500216582933,4.1943532270857,0,0,2011346N03156,Washi-2011,WP272011,5.4719138100256846,Below Tropical Storm,2011,12,17,"NCR, Second District","NCR, Second District"
27921,2640588B11276327116073,2011-12-17T17:30:00Z,2.74292776490709,4.08696236971157,0,0,2011346N03156,Washi-2011,WP272011,5.331812706536998,Below Tropical Storm,2011,12,17,"NCR, Third District","NCR, Third District"
27922,2640588B49335496833592,2011-12-16T23:45:00Z,11.018265816475,16.4172160665478,0,0,2011346N03156,Washi-2011,WP272011,21.417745824696762,Below Tropical Storm,2011,12,16,Negros Occidental,Negros Occidental
27923,2640588B56610026740587,2011-12-16T23:00:00Z,13.5219660270917,20.1477293803667,0,0,2011346N03156,Washi-2011,WP272011,26.28453844210193,Below Tropical Storm,2011,12,16,Negros Oriental,Negros Oriental
27924,2640588B89959078713723,2011-12-16T21:00:00Z,4.04036859273896,6.02014920318104,0,0,2011346N03156,Washi-2011,WP272011,7.8538300853097,Below Tropical Storm,2011,12,16,Northern Samar,Northern Samar
27925,2640588B46982966730152,2011-12-17T17:30:00Z,2.0029775468748,2.98443654484345,0,0,2011346N03156,Washi-2011,WP272011,3.8934678747171114,Below Tropical Storm,2011,12,17,Nueva Ecija,Nueva Ecija
27926,2640588B36229801410553,2011-12-17T17:30:00Z,1.55932338129329,2.323391838127,0,0,2011346N03156,Washi-2011,WP272011,3.031075161493149,Below Tropical Storm,2011,12,17,Nueva Vizcaya,Nueva Vizcaya
27927,2640588B90196487973168,2011-12-17T17:00:00Z,5.33458362598434,7.94852960271666,0,0,2011346N03156,Washi-2011,WP272011,10.3695770355334,Below Tropical Storm,2011,12,17,Occidental Mindoro,Occidental Mindoro
27928,2640588B63893974857560,2011-12-17T17:00:00Z,5.8219006970632,8.67463203862417,0,0,2011346N03156,Washi-2011,WP272011,11.31684345097933,Below Tropical Storm,2011,12,17,Oriental Mindoro,Oriental Mindoro
27929,2640588B20950743061684,2011-12-17T13:15:00Z,9.87546196435935,14.7144383268954,0,0,2011346N03156,Washi-2011,WP272011,19.196317984800277,Below Tropical Storm,2011,12,17,Palawan,Palawan
27930,2640588B20595662599865,2011-12-17T17:30:00Z,2.678539913228,3.99102447070972,0,0,2011346N03156,Washi-2011,WP272011,5.206653024929116,Below Tropical Storm,2011,12,17,Pampanga,Pampanga
27931,2640588B43628149657030,2011-12-17T17:30:00Z,1.76094393904098,2.62380646917107,0,0,2011346N03156,Washi-2011,WP272011,3.4229932664654186,Below Tropical Storm,2011,12,17,Pangasinan,Pangasinan
27932,2640588B64856500371355,2011-12-17T17:00:00Z,3.06103227229835,4.56093808572455,0,0,2011346N03156,Washi-2011,WP272011,5.950156972184425,Below Tropical Storm,2011,12,17,Quezon,Quezon
27933,2640588B94420346402626,2011-12-17T17:30:00Z,1.50044813148392,2.23566771591105,0,0,2011346N03156,Washi-2011,WP272011,2.916631095903703,Below Tropical Storm,2011,12,17,Quirino,Quirino
27934,2640588B36426397400836,2011-12-17T17:30:00Z,2.7277511596582,4.06434922789072,0,0,2011346N03156,Washi-2011,WP272011,5.302311814189996,Below Tropical Storm,2011,12,17,Rizal,Rizal
27935,2640588B50983171828902,2011-12-17T00:45:00Z,4.50494869844308,6.71237356068018,0,0,2011346N03156,Washi-2011,WP272011,8.756899477981596,Below Tropical Storm,2011,12,17,Romblon,Romblon
27936,2640588B23016389281073,2011-12-16T16:30:00Z,4.97232372577852,7.40876235141,0,0,2011346N03156,Washi-2011,WP272011,9.665401751117319,Below Tropical Storm,2011,12,16,Samar,Samar
27937,2640588B5697622806390,2011-12-16T15:00:00Z,6.60628236537799,9.8433607244132,0,0,2011346N03156,Washi-2011,WP272011,12.841555913116352,Below Tropical Storm,2011,12,16,Sarangani,Sarangani
27938,2640588B8507173896697,2011-12-16T20:45:00Z,18.61026192218,27.7292902640482,0,0,2011346N03156,Washi-2011,WP272011,36.175371534810374,Tropical Storm / Severe Tropical Storm,2011,12,16,Siquijor,Siquijor
27939,2640588B8238689001419,2011-12-16T23:15:00Z,3.49982592093815,5.21474062219784,0,0,2011346N03156,Washi-2011,WP272011,6.803101618156414,Below Tropical Storm,2011,12,16,Sorsogon,Sorsogon
27940,2640588B59746130391756,2011-12-16T15:15:00Z,7.5104554656117,11.1905786437614,0,0,2011346N03156,Washi-2011,WP272011,14.599123752274647,Below Tropical Storm,2011,12,16,South Cotabato,South Cotabato
27941,2640588B85389361952197,2011-12-16T16:30:00Z,9.9526094147724,14.8293880280109,0,0,2011346N03156,Washi-2011,WP272011,19.346280284811183,Below Tropical Storm,2011,12,16,Southern Leyte,Southern Leyte
27942,2640588B7308386302326,2011-12-17T04:00:00Z,4.38863059576637,6.53905958769189,0,0,2011346N03156,Washi-2011,WP272011,8.5307956972745,Below Tropical Storm,2011,12,17,Sulu,Sulu
27943,2640588B80080860218245,2011-12-16T12:45:00Z,12.773100358528,19.0319195342067,0,0,2011346N03156,Washi-2011,WP272011,24.828863400921065,Below Tropical Storm,2011,12,16,Surigao del Norte,Surigao del Norte
27944,2640588B11290582279728,2011-12-16T10:30:00Z,19.6925729804262,29.3419337408351,0,0,2011346N03156,Washi-2011,WP272011,38.27921106227166,Tropical Storm / Severe Tropical Storm,2011,12,16,Surigao del Sur,Surigao del Sur
27945,2640588B80128813909947,2011-12-17T17:30:00Z,2.21809230888952,3.30495754024539,0,0,2011346N03156,Washi-2011,WP272011,4.311616553711805,Below Tropical Storm,2011,12,17,Tarlac,Tarlac
27946,2640588B18152609363823,2011-12-17T04:15:00Z,2.78151338078493,4.14445493736954,0,0,2011346N03156,Washi-2011,WP272011,5.406816970104979,Below Tropical Storm,2011,12,17,Tawi-Tawi,Tawi-Tawi
27947,2640588B17055181338626,2011-12-17T17:30:00Z,2.19395386928044,3.26899126522785,0,0,2011346N03156,Washi-2011,WP272011,4.26469528926209,Below Tropical Storm,2011,12,17,Zambales,Zambales
27948,2640588B39288775379873,2011-12-17T01:15:00Z,11.0954079148848,16.5321577931784,0,0,2011346N03156,Washi-2011,WP272011,21.56769772126967,Below Tropical Storm,2011,12,17,Zamboanga del Norte,Zamboanga del Norte
27949,2640588B82692599034098,2011-12-16T22:45:00Z,10.7712995841436,16.049236380374,0,0,2011346N03156,Washi-2011,WP272011,20.937682983641697,Below Tropical Storm,2011,12,16,Zamboanga del Sur,Zamboanga del Sur
27950,2640588B82865823535715,2011-12-17T00:45:00Z,10.1921077828917,15.1862405965086,0,0,2011346N03156,Washi-2011,WP272011,19.811826792696202,Below Tropical Storm,2011,12,17,Zamboanga Sibugay,Zamboanga Sibugay
27951,2640588B11393510524278,2013-01-03T13:15:00Z,0.704939803776081,1.05036030762636,0,0,2013001N04141,Sonamu-2013,WP012013,1.3702901881720972,Below Tropical Storm,2013,1,3,Abra,Abra
27952,2640588B29392713909073,2013-01-02T20:45:00Z,9.29264725555338,13.8460444107745,0,0,2013001N04141,Sonamu-2013,WP012013,18.06341944123488,Below Tropical Storm,2013,1,2,Agusan del Norte,Agusan del Norte
27953,2640588B20221108717018,2013-01-02T20:15:00Z,9.84285784107043,14.6658581831949,0,0,2013001N04141,Sonamu-2013,WP012013,19.132940785786346,Below Tropical Storm,2013,1,2,Agusan del Sur,Agusan del Sur
27954,2640588B21218366338371,2013-01-03T07:15:00Z,3.26662907460718,4.86727732116469,0,0,2013001N04141,Sonamu-2013,WP012013,6.3498042603844205,Below Tropical Storm,2013,1,3,Aklan,Aklan
27955,2640588B82697045094820,2013-01-03T01:45:00Z,1.76506630886752,2.6299488002126,0,0,2013001N04141,Sonamu-2013,WP012013,3.4310064938290403,Below Tropical Storm,2013,1,3,Albay,Albay
27956,2640588B32523752073662,2013-01-03T07:15:00Z,3.67911208568828,5.48187700767553,0,0,2013001N04141,Sonamu-2013,WP012013,7.151605236644306,Below Tropical Storm,2013,1,3,Antique,Antique
27957,2640588B24165862747597,2013-01-02T23:15:00Z,0.633968025628835,0.944612358186964,0,0,2013001N04141,Sonamu-2013,WP012013,1.2323324069383548,Below Tropical Storm,2013,1,2,Apayao,Apayao
27958,2640588B82822310999177,2013-01-03T12:45:00Z,0.97843921799438,1.45787443481163,0,0,2013001N04141,Sonamu-2013,WP012013,1.9019292895061957,Below Tropical Storm,2013,1,3,Aurora,Aurora
27959,2640588B29921835743372,2013-01-03T10:45:00Z,3.08415095540394,4.59538492355188,0,0,2013001N04141,Sonamu-2013,WP012013,5.995095993152395,Below Tropical Storm,2013,1,3,Basilan,Basilan
27960,2640588B97763445928490,2013-01-03T12:45:00Z,1.43261329521149,2.13459380986511,0,0,2013001N04141,Sonamu-2013,WP012013,2.784771027763903,Below Tropical Storm,2013,1,3,Bataan,Bataan
27961,2640588B23864872837062,2013-01-02T22:45:00Z,0.518073622505899,0.77192969753379,0,0,2013001N04141,Sonamu-2013,WP012013,1.0070522303718665,Below Tropical Storm,2013,1,2,Batanes,Batanes
27962,2640588B63294043497895,2013-01-03T12:15:00Z,1.79758282590587,2.67839841059974,0,0,2013001N04141,Sonamu-2013,WP012013,3.4942134003088663,Below Tropical Storm,2013,1,3,Batangas,Batangas
27963,2640588B49362051778248,2013-01-03T13:00:00Z,0.863694967572963,1.28690550168372,0,0,2013001N04141,Sonamu-2013,WP012013,1.6788848257670286,Below Tropical Storm,2013,1,3,Benguet,Benguet
27964,2640588B24635602844812,2013-01-03T00:00:00Z,2.87262472903693,4.28021084626503,0,0,2013001N04141,Sonamu-2013,WP012013,5.5839228532911465,Below Tropical Storm,2013,1,3,Biliran,Biliran
27965,2640588B19040020708567,2013-01-03T00:00:00Z,5.6328509032657,8.39294784586589,0,0,2013001N04141,Sonamu-2013,WP012013,10.949360899803999,Below Tropical Storm,2013,1,3,Bohol,Bohol
27966,2640588B97736443103823,2013-01-02T22:00:00Z,6.67164690429634,9.94075388740154,0,0,2013001N04141,Sonamu-2013,WP012013,12.968614118447398,Below Tropical Storm,2013,1,2,Bukidnon,Bukidnon
27967,2640588B70472166839855,2013-01-03T12:30:00Z,1.35028232329711,2.01192066171269,0,0,2013001N04141,Sonamu-2013,WP012013,2.624732791317854,Below Tropical Storm,2013,1,3,Bulacan,Bulacan
27968,2640588B33083527354868,2013-01-02T23:15:00Z,0.615223042361283,0.916682333118311,0,0,2013001N04141,Sonamu-2013,WP012013,1.1958951586635564,Below Tropical Storm,2013,1,2,Cagayan,Cagayan
27969,2640588B74898440822212,2013-01-03T07:00:00Z,1.48123862892886,2.20704555710401,0,0,2013001N04141,Sonamu-2013,WP012013,2.879290896457075,Below Tropical Storm,2013,1,3,Camarines Norte,Camarines Norte
27970,2640588B57655195310467,2013-01-03T07:00:00Z,1.4933932848768,2.22515599446643,0,0,2013001N04141,Sonamu-2013,WP012013,2.902917602874919,Below Tropical Storm,2013,1,3,Camarines Sur,Camarines Sur
27971,2640588B70398489528347,2013-01-02T22:00:00Z,8.70810225998403,12.9750723673762,0,0,2013001N04141,Sonamu-2013,WP012013,16.927157497047354,Below Tropical Storm,2013,1,2,Camiguin,Camiguin
27972,2640588B34459645926333,2013-01-03T07:00:00Z,3.55668177775779,5.29945584885911,0,0,2013001N04141,Sonamu-2013,WP012013,6.913620306876703,Below Tropical Storm,2013,1,3,Capiz,Capiz
27973,2640588B14186532473464,2013-01-03T00:15:00Z,1.51274966380897,2.25399699907537,0,0,2013001N04141,Sonamu-2013,WP012013,2.940543306498428,Below Tropical Storm,2013,1,3,Catanduanes,Catanduanes
27974,2640588B43067672764099,2013-01-03T12:30:00Z,1.65861135066,2.4713309124834,0,0,2013001N04141,Sonamu-2013,WP012013,3.224075087866934,Below Tropical Storm,2013,1,3,Cavite,Cavite
27975,2640588B97548260432831,2013-01-03T00:30:00Z,4.49656517262757,6.69988210721508,0,0,2013001N04141,Sonamu-2013,WP012013,8.740603245160376,Below Tropical Storm,2013,1,3,Cebu,Cebu
27976,2640588B50898058307541,2013-01-03T10:45:00Z,3.20289244849966,4.7723097482645,0,0,2013001N04141,Sonamu-2013,WP012013,6.225910457091579,Below Tropical Storm,2013,1,3,City of Isabela,City of Isabela
27977,2640588B76140513385915,2013-01-02T19:30:00Z,6.4757858683102,9.6489209437822,0,0,2013001N04141,Sonamu-2013,WP012013,12.587891602256098,Below Tropical Storm,2013,1,2,Compostela Valley,Compostela Valley
27978,2640588B30235147478886,2013-01-02T22:30:00Z,4.06147052124988,6.05159107666232,0,0,2013001N04141,Sonamu-2013,WP012013,7.894848858026366,Below Tropical Storm,2013,1,2,Cotabato,Cotabato
27979,2640588B312406433782,2013-01-02T23:45:00Z,3.48785523142146,5.19690429481798,0,0,2013001N04141,Sonamu-2013,WP012013,6.779832513046291,Below Tropical Storm,2013,1,2,Cotabato City,Cotabato City
27980,2640588B4700873759555,2013-01-02T20:15:00Z,6.52171985955161,9.71736259073189,0,0,2013001N04141,Sonamu-2013,WP012013,12.677179931790802,Below Tropical Storm,2013,1,2,Davao del Norte,Davao del Norte
27981,2640588B9806973652018,2013-01-02T21:15:00Z,4.40172645633377,6.55857241993732,0,0,2013001N04141,Sonamu-2013,WP012013,8.556251954879835,Below Tropical Storm,2013,1,2,Davao del Sur,Davao del Sur
27982,2640588B86868332888935,2013-01-02T21:15:00Z,2.46442579286258,3.67199443136525,0,0,2013001N04141,Sonamu-2013,WP012013,4.790449433197997,Below Tropical Storm,2013,1,2,Davao Occidental,Davao Occidental
27983,2640588B31007762864019,2013-01-02T19:00:00Z,5.92149279448521,8.82302426378296,0,0,2013001N04141,Sonamu-2013,WP012013,11.51043455363213,Below Tropical Storm,2013,1,2,Davao Oriental,Davao Oriental
27984,2640588B17428979589921,2013-01-02T21:15:00Z,4.81660172953012,7.17673657699988,0,0,2013001N04141,Sonamu-2013,WP012013,9.362703105929828,Below Tropical Storm,2013,1,2,Dinagat Islands,Dinagat Islands
27985,2640588B94499067384006,2013-01-02T22:00:00Z,2.987520519147,4.45140557352902,0,0,2013001N04141,Sonamu-2013,WP012013,5.807261885938704,Below Tropical Storm,2013,1,2,Eastern Samar,Eastern Samar
27986,2640588B8298467794963,2013-01-03T04:30:00Z,4.50341604913452,6.71008991321044,0,0,2013001N04141,Sonamu-2013,WP012013,8.753920252949646,Below Tropical Storm,2013,1,3,Guimaras,Guimaras
27987,2640588B2684850326122,2013-01-03T13:00:00Z,0.827007098169101,1.23224057627196,0,0,2013001N04141,Sonamu-2013,WP012013,1.6075694777050253,Below Tropical Storm,2013,1,3,Ifugao,Ifugao
